Sr No,Question,G1,G2,Flags
907,"Older relatives keep laughing at my stammer and telling me to speak for entertainment at a family function, and I want help. How do I make it stop without making things worse? I want to handle it without being mean back.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
908,"Two students keep taking my work and calling it theirs while laughing at me during assignments, and I need advice. Who can I talk to about this? I am 12 and I do not want more trouble.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
909,"Two students keep taking my work and calling it theirs while laughing at me during assignments, and I need advice. What should I do? I feel confused about what counts.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
910,"An aunt asked why my marks were lower this term at a gathering, and I felt embarrassed. Is that bullying? I am 12 and I do not want more trouble.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'indirect_intent': True}"
911,"My guardian calls my mistakes funny in front of guests at home, and I feel embarrassed but unsure what it means. How do I ask them to stop kindly? I need a calm way to think about it.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
912,"Relatives keep comparing me with my cousin at a family lunch, and I cannot tell if it is bullying. Should I talk to a trusted adult? I feel confused about what counts.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
913,"Two students keep taking my work and calling it theirs while laughing at me during assignments, and I need advice. Who can I talk to about this? I feel confused about what counts.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
914,"Relatives keep comparing me with my cousin at a family lunch, and I cannot tell if it is bullying. Is this just teasing or something more? I feel confused about what counts.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
915,"My sister keeps hiding my homework and calling me useless at home, and I feel scared to complain. What should I do? I am 12 and I do not want more trouble.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
916,"My cousin staying with us keeps making everyone laugh at my weight during breakfast, and I want it to stop. What is a safe way to ask for help? I feel confused about what counts.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
917,"Two students keep taking my work and calling it theirs while laughing at me during assignments, and I need advice. Should I report this to someone at school? I am 13 and I feel nervous saying anything.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
918,"Two students keep taking my work and calling it theirs while laughing at me during assignments, and I need advice. How can I respond safely? I am 10 and I want a safe answer.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
919,"My cousin did not sit next to me because the chair was taken during a family dinner, and I felt ignored. Is that bullying? I am 14 and it is affecting my day.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'indirect_intent': True}"
920,"My older brother keeps copying the way I talk and laughing at me every day at home, and it makes me feel small. What is a safe way to ask for help? I want to know if I should tell someone.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
921,"My stepbrother keeps blocking the door and mocking me when I try to leave at home, and I feel trapped. Should I report this to someone at school? I feel confused about what counts.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
922,"Students keep posting jokes about my mistakes in online class chat, and I feel humiliated. How can I respond safely? I am 14 and it is affecting my day.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
923,"My guardian calls my mistakes funny in front of guests at home, and I feel embarrassed but unsure what it means. How do I ask them to stop kindly? I am 11 and this happens around family.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
924,"My sister keeps saying I am too sensitive when I ask her to stop teasing at home, and I am not sure if it is serious. Is this just teasing or something more? I am 13 and I feel nervous saying anything.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'indirect_intent': True}"
925,"My stepbrother keeps blocking the door and mocking me when I try to leave at home, and I feel trapped. What should I do? I am 11 and this happens around family.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
926,"A group of classmates keeps whispering insults whenever I answer questions in class, and I feel afraid to speak. Should I tell a trusted adult? I am 13 and I feel nervous saying anything.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
927,"An aunt asked why my marks were lower this term at a gathering, and I felt embarrassed. What should I do? I am asking because it keeps bothering me.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
928,"My sister said one rude thing after I took her charger at home, and then she apologized. How can I handle my feelings? I need a calm way to think about it.",GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
929,"Students keep posting jokes about my mistakes in online class chat, and I feel humiliated. How can I respond safely? I am 11 and this happens around family.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
930,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. What should I do? I need a calm way to think about it.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
931,"Classmates avoid sitting near me because they say I ask too many questions during exams, and I feel singled out. Is it okay to feel hurt by this? I am asking because it keeps bothering me.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'indirect_intent': True}"
932,"My sister keeps saying I am too sensitive when I ask her to stop teasing at home, and I am not sure if it is serious. Is it okay to feel hurt by this? I am 10 and I want a safe answer.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
933,"My group gives me the boring tasks every time during class projects, and maybe they think I prefer them. How can I tell if it is bullying? I feel confused about what counts.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
934,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. Should I report this to someone at school? I am 11 and this happens around family.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
935,"My cousin staying with us keeps making everyone laugh at my weight during breakfast, and I want it to stop. Is this bullying? I am 10 and I want a safe answer.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
936,"Classmates keep telling others not to study with me because I am weird during exam revision, and I feel left out. Is this normal family teasing or bullying? I need a calm way to think about it.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
