row_id,input_text,old_G1_LOV_ID,new_G1_LOV_ID,old_G2_LOV_ID,new_G2_LOV_ID,old_FLAGS,new_FLAGS
3001,"Two students keep taking my work and calling it theirs while laughing at me during assignments, and I need advice. Does this count as repeated targeting? I feel confused about what counts.",GENERIC,GENERIC,BULLYING,BULLYING,has_bullying_involved=true,has_personal_direction=true;has_bullying_involved=true
3002,"My sibling keeps calling me names and making me do their work during chores, and it happens almost every day. Should I tell a trusted adult? I want to handle it without being mean back.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true,has_personal_direction=true;has_bullying_involved=true
3003,"Two students laugh when I read aloud in class, and I do not know if they are laughing at me. How can I tell if it is bullying? I am 14 and it is affecting my day.",GENERIC,GENERIC,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
3004,"My cousins use laughing emojis whenever I send a photo in a family group chat, and they say it is harmless. Is it okay to feel hurt by this? I want to know if I should tell someone.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
3005,"My parent told me to finish homework before playing before school, and I felt annoyed. Is that bullying? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,EMOTIONAL,BULLYING,has_emotional_distress=true,has_bullying_involved=true
3006,"My stepbrother keeps blocking the door and mocking me when I try to leave at home, and I feel trapped. Who can I talk to about this? I am 10 and I want a safe answer.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
3007,"My stepbrother keeps blocking the door and mocking me when I try to leave at home, and I feel trapped. Who can I talk to about this? I want to handle it without being mean back.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
3013,"A classmate disagreed with my idea one time during group work, and I felt rejected. How do I talk about it politely? I am 12 and I do not want more trouble.",GENERIC,GENERIC,BULLYING,EMOTIONAL,has_emotional_distress=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true
3015,"My brother jokes about my height whenever relatives visit at home, and sometimes everyone laughs. Is this just teasing or something more? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_bullying_involved=true;has_ambiguous_risk=true,has_bullying_involved=true
3016,"My cousins use laughing emojis whenever I send a photo in a family group chat, and they say it is harmless. Does this need more context? I want to know if I should tell someone.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_bullying_involved=true,has_personal_direction=true;has_bullying_involved=true
3017,"My brother argued with me once about the TV remote at home, and we both got upset. Does that count as bullying or just a disagreement? I feel confused about what counts.",GENERIC,GENERIC,EMOTIONAL,BULLYING,has_emotional_distress=true,has_emotional_distress=true;has_bullying_involved=true
3018,"Two students laugh when I read aloud in class, and I do not know if they are laughing at me. What should I notice before deciding? I am 14 and it is affecting my day.",GENERIC,GENERIC,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
3021,"My group gives me the boring tasks every time during class projects, and maybe they think I prefer them. Is it okay to feel hurt by this? I need a calm way to think about it.",GENERIC,GENERIC,AMBIGUOUS_RISK,EMOTIONAL,has_emotional_distress=true;has_ambiguous_risk=true,has_emotional_distress=true
3022,"My brother jokes about my height whenever relatives visit at home, and sometimes everyone laughs. How do I ask them to stop kindly? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_ambiguous_risk=true,has_personal_direction=true;has_bullying_involved=true
3023,"My sibling accidentally bumped into me while running at home, and it hurt but seemed accidental. Does that count as bullying or just a disagreement? I am asking because it keeps bothering me.",GENERIC,GENERIC,PERSONAL_DIRECTION,BULLYING,has_personal_direction=true,has_emotional_distress=true;has_bullying_involved=true
3024,"My stepbrother keeps blocking the door and mocking me when I try to leave at home, and I feel trapped. Should I report this to someone at school? I am asking because it keeps bothering me.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
3025,"Relatives keep comparing me with my cousin at a family lunch, and I cannot tell if it is bullying. Could this become bullying if it continues? I feel confused about what counts.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_ambiguous_risk=true,has_bullying_involved=true
3026,"My sibling keeps calling me names and making me do their work during chores, and it happens almost every day. What is a safe way to ask for help? I am 14 and it is affecting my day.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
3029,"My older brother keeps copying the way I talk and laughing at me every day at home, and it makes me feel small. Is this bullying? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
3031,"My teacher corrected my answer in front of everyone during class, and I felt nervous. What should I do? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,EMOTIONAL,EMOTIONAL,has_personal_direction=true;has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
3034,"My brother jokes about my height whenever relatives visit at home, and sometimes everyone laughs. Does this need more context? I am 12 and I do not want more trouble.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_ambiguous_risk=true,has_bullying_involved=true
3035,"Classmates avoid sitting near me because they say I ask too many questions during exams, and I feel singled out. Does this need more context? I am asking because it keeps bothering me.",GENERIC,GENERIC,BULLYING,BULLYING,has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
3040,"My group gives me the boring tasks every time during class projects, and maybe they think I prefer them. Should I talk to a trusted adult? I feel confused about what counts.",GENERIC,GENERIC,AMBIGUOUS_RISK,PERSONAL_DIRECTION,has_personal_direction=true;has_ambiguous_risk=true,has_personal_direction=true
3042,"A group of classmates keeps whispering insults whenever I answer questions in class, and I feel afraid to speak. Is this bullying? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
3044,"My cousins keep excluding me from games and saying I ruin everything during festival visits, and it happens every time. How can I respond safely? I am asking because it keeps bothering me.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
3047,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. Who can I talk to about this? I feel confused about what counts.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_ambiguous_risk=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
3048,"Relatives keep comparing me with my cousin at a family lunch, and I cannot tell if it is bullying. What should I notice before deciding? I feel confused about what counts.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_ambiguous_risk=true,has_personal_direction=true;has_bullying_involved=true
3050,"My sister keeps hiding my homework and calling me useless at home, and I feel scared to complain. How can I respond safely? I am 13 and I feel nervous saying anything.",GENERIC,GENERIC,COERCIVE_CONTROL,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true;has_coercive_control=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
3052,"I want to know whether schools have rules about bullying at school, and for understanding policies. What should I do? I want to know if I should tell someone.",GENERIC,CIVIC_LAW,PERSONAL_DIRECTION,BULLYING,has_personal_direction=true,has_personal_direction=true;has_bullying_involved=true
3053,"Students keep posting jokes about my mistakes in online class chat, and I feel humiliated. How can I respond safely? I need a calm way to think about it.",TECHNOLOGY,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_bullying_involved=true;has_ambiguous_risk=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
3055,"A classmate disagreed with my idea one time during group work, and I felt rejected. Is this a normal conflict? I am 14 and it is affecting my day.",GENERIC,GENERIC,BULLYING,EMOTIONAL,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true
3056,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. How can I respond safely? I am asking because it keeps bothering me.",GENERIC,GENERIC,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true;has_violence_possibility=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
3057,"My sister keeps saying I am too sensitive when I ask her to stop teasing at home, and I am not sure if it is serious. What should I notice before deciding? I am 10 and I want a safe answer.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_bullying_involved=true;has_ambiguous_risk=true,has_personal_direction=true;has_bullying_involved=true
