id,Topic,Question,G1,G2,G2_all,risk_signal,flags
GRM-0454,ONLINE_STRANGERS_GROOMING_RISK,How do I say no when a person who says they can help me become popular on Instagram refuses to show who they are but asks to see me?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0455,ONLINE_STRANGERS_GROOMING_RISK,Should I block a friend of my cousin on YouTube comments if they says they are from my city but avoids normal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0456,ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that someone who says they understand me better than my family on a gaming app uses different names in different chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0457,ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that a person from a local community group on a new app they asked me to install has no profile photo but asks many personal things?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0458,ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that a person from my sports practice on Roblox chat says their camera is broken every time I ask who they are?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0459,ONLINE_STRANGERS_GROOMING_RISK,How do I say no when someone who says they know my school on Discord refuses to show who they are but asks to see me?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0460,ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who joined my class chat on a text message says they are from my city but avoids normal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0461,ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if someone who says they are a talent scout on a fan club chat says their camera is broken every time I ask who they are?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0462,ONLINE_STRANGERS_GROOMING_RISK,Is this grooming if someone from a homework help group on a private message says their camera is broken every time I ask who they are?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0463,ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a person who says they are my online best friend on a gaming app says they are from my city but avoids normal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0464,ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if someone I met through a drawing community on YouTube comments uses different names in different chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0465,ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when a stranger who messaged me after seeing my profile on a text message uses different names in different chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0466,ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if a person who comments on my posts a lot on Facebook Messenger says they are from my city but avoids normal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0467,ONLINE_STRANGERS_GROOMING_RISK,Is this grooming if someone from a fan group on a video calling app has no profile photo but asks many personal things?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0468,ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if an older person from a group chat on a text message has no profile photo but asks many personal things?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0469,ONLINE_STRANGERS_GROOMING_RISK,What does it mean when someone from a fan group on a gaming app says they are from my city but avoids normal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0470,ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a person from a gaming server on Snapchat says they are from my city but avoids normal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0471,ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if a person from my sports practice on Telegram refuses to show who they are but asks to see me?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0472,ONLINE_STRANGERS_GROOMING_RISK,Should I block someone who says they are a talent scout on Roblox chat if they says they are from my city but avoids normal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0473,ONLINE_STRANGERS_GROOMING_RISK,Should I block someone I met in an online game on Snapchat if they says their camera is broken every time I ask who they are?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0474,ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if someone I met through a drawing community on an online study group says their camera is broken every time I ask who they are?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0475,ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if a person from a local community group on a gaming app says their camera is broken every time I ask who they are?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0476,ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a senior student at school on an online study group tells me teachers make a big deal out of nothing?,TECHNOLOGY,GROOMING,"[""GROOMING""]",trusted_adult_conflict,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0477,ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who says they are my online best friend on a new app they asked me to install warned me that adults cannot be trusted with our chat?,TECHNOLOGY,GROOMING,"[""GROOMING""]",trusted_adult_conflict,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0478,ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when someone from a music fan page on a new app they asked me to install says I should not tell my parents because they will ruin everything?,TECHNOLOGY,GROOMING,"[""GROOMING""]",trusted_adult_conflict,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0479,ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that a person who says they are my online best friend on a secret chat says I should not tell my parents because they will ruin everything?,TECHNOLOGY,GROOMING,"[""GROOMING""]",trusted_adult_conflict,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0480,ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a stranger from a video app on Minecraft server chat says I should not tell my parents because they will ruin everything?,TECHNOLOGY,GROOMING,"[""GROOMING""]",trusted_adult_conflict,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0481,ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a stranger who messaged me after seeing my profile on Discord keeps telling me I will lose them if I ask for help?,TECHNOLOGY,GROOMING,"[""GROOMING""]",trusted_adult_conflict,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0482,ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when a person from my sports practice on Snapchat keeps telling me I will lose them if I ask for help?,TECHNOLOGY,GROOMING,"[""GROOMING""]",trusted_adult_conflict,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0483,ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a neighbour I barely know on Facebook Messenger says I should not tell my parents because they will ruin everything?,TECHNOLOGY,GROOMING,"[""GROOMING""]",trusted_adult_conflict,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0484,ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a senior student at school on a private message warned me that adults cannot be trusted with our chat?,TECHNOLOGY,GROOMING,"[""GROOMING""]",trusted_adult_conflict,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0485,ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if a friend of my cousin on Discord warned me that adults cannot be trusted with our chat?,TECHNOLOGY,GROOMING,"[""GROOMING""]",trusted_adult_conflict,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0486,ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they says asking an adult would betray our friendship on Telegram?,TECHNOLOGY,GROOMING,"[""GROOMING""]",trusted_adult_conflict,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0487,ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if a friend of my cousin on Minecraft server chat warned me that adults cannot be trusted with our chat?,TECHNOLOGY,GROOMING,"[""GROOMING""]",trusted_adult_conflict,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0488,ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a person from a local community group on a private message says asking an adult would betray our friendship?,TECHNOLOGY,GROOMING,"[""GROOMING""]",trusted_adult_conflict,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0489,ONLINE_STRANGERS_GROOMING_RISK,Is this grooming if a stranger who messaged me after seeing my profile on Instagram says asking an adult would betray our friendship?,TECHNOLOGY,GROOMING,"[""GROOMING""]",trusted_adult_conflict,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
